Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason
2015-01-02,8395.4501953125,8395.4501953125,8410.599609375,8288.7001953125,8288.7001953125,101900,,,,,,,,,,,,,,,,,,,,,121.8994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stable,Low,Neutral,-5.0,Strong Bearish,0.0,Low,Low Volatility Bear,40.0,Low,Defensive,Capital Preservation,,False,1,Unknown,Low Volatility Bear,48.75,Neutral,65.0,Positive,30.0,Negative,44.0,Low,48.94,Neutral,Balanced,Balanced,Normal Risk,Wait for Confirmation,Monitor,45.52,Maintain Balanced Exposure,Trend: Strong Bearish; Volatility: Low; Risk: Defensive; Market bias: Neutral; Confidence: Low; Positioning: Capital Preservation.
2020-03-31,8597.75,8597.75,8678.2998046875,8358.0,8529.349609375,712700,3.8237722713360567,0.0375247784776983,10.212730533187695,-4.118409206274842,-22.770654151040848,-29.680249902356937,82.97094887995384,49.71214821386831,36.12191983207213,27.56402159718157,9340.9900390625,10924.2450390625,11507.926533203125,11448.62326171875,-7.956758715664957,-21.29662078014094,-24.901450563504323,1.6690276292829214,2.296969520603529,1.8035157909958752,397.2001953125,723.1750837053571,8.411213209332177,5.088638194480948,3.0464856500754665,-23.935928900740144,-30.45185656523286,-30.45185656523286,45.1094751806432,20.124726108208325,33.25880066608553,13.59022838179618,8.557898234890562,3.0101176850201585,100.0,100.0,100.0,5.250344836929746,15.097623435414164,62.29976855646262,24.002645985137857,82.97094887995384,49.71214821386831,,,,5.610264733728746,2.5665541876026583,100.0,73.32132991491436,Rising,Extreme,Increasing,-5.0,Strong Bearish,9.0,Extreme,Crisis Bear,80.0,High,Critical,Capital Preservation,Crisis Bear,False,16,Severe,Crisis Bear,33.75,Negative,16.837534529779973,Strong Negative,0.0,Strong Negative,49.28,Low,20.24,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,23.11,Defensive Positioning,Trend: Strong Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-01,8253.7998046875,8253.7998046875,8588.099609375,8198.349609375,8584.099609375,506300,-4.000467509668226,-0.0408268644244904,-0.7700284051218032,-2.53873045718942,-26.97884735159698,-31.17847470739685,82.83571877321343,50.15446242179259,36.5524453100897,27.83833001402964,9188.5150390625,10844.8300390625,11470.344033203124,11430.278759765624,-10.17264737992276,-23.89184731380988,-27.79003926185312,1.6516121352587867,2.26621551774398,1.801633301872502,399.400390625,683.8179408482143,8.28488644054415,5.085155143910946,3.074266160859997,-26.756590605311025,-33.23410744691818,-33.23410744691818,46.9892654791691,-28.96029184790234,32.68125635142084,13.602017111702883,8.714115296060065,2.9755994246589808,99.9210110584518,100.0,100.0,4.957292037342841,6.228348730533972,62.27366922391347,24.03534831754642,82.83571877321343,50.15446242179259,,,,5.762454474667132,2.6167805689487222,99.97367035281728,70.98233953214107,Rising,Extreme,Increasing,-5.0,Strong Bearish,9.0,Extreme,Crisis Bear,80.0,High,Critical,Capital Preservation,Crisis Bear,False,17,Severe,Crisis Bear,33.75,Negative,17.671978952060265,Strong Negative,0.0,Strong Negative,49.4,Low,20.49,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,23.34,Defensive Positioning,Trend: Strong Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-03,8083.7998046875,8083.7998046875,8356.5498046875,8055.7998046875,8356.5498046875,697000,-2.0596574186770744,-0.0208116418506999,-6.453203779702321,-2.1740361033083744,-28.150388368256152,-32.93094492474248,82.74760386602641,50.186791298925584,36.54010908081156,27.90640226714693,9030.155029296877,10763.10904296875,11432.10052734375,11410.869760742187,-10.47994438123242,-24.893450652454096,-29.15702331036234,1.6487924755571672,2.264569152845796,1.7983970423162874,300.75,590.7107979910714,7.307340758841403,5.081647243130154,3.076889582112764,-28.26515392060076,-34.60925610603369,-34.60925610603369,47.97743630532275,37.66541576140627,32.560812567100825,13.646682218114025,8.63370681366463,2.9651835114353595,99.84214680347276,100.0,99.91431019708654,4.708722733860968,2.883140775803139,64.36531883412741,23.456097127219284,82.74760386602641,50.186791298925584,,,,5.82650807860579,2.6584878741063847,99.91881900018645,70.19437897663211,Rising,Extreme,Increasing,-5.0,Strong Bearish,9.0,Extreme,Crisis Bear,80.0,High,Critical,Capital Preservation,Crisis Bear,False,18,Severe,Crisis Bear,33.75,Negative,17.96353799748421,Strong Negative,0.0,Strong Negative,49.44,Low,20.58,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,23.42,Defensive Positioning,Trend: Strong Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-07,8792.2001953125,8792.2001953125,8819.400390625,8360.9501953125,8446.2998046875,814200,8.763210467115034,0.0840029521628222,1.5236303260587114,0.5345636754647387,-21.97887838040199,-26.88611573955344,89.99461545722824,53.51318636466377,38.638205199322925,29.180641672840853,8906.3150390625,10696.8150390625,11400.88802734375,11395.299760742188,-1.2812801169675647,-17.80543869174843,-22.84362517954636,1.6817278426286004,2.329161382962096,1.8338591373221864,735.6005859375,586.8179408482143,6.6743014013838335,5.5712841557674295,3.306463103806284,-19.99417587730846,-28.87892759259325,-28.87892759259325,40.080974425463445,16.81492109038738,36.48142909256447,14.87498116534084,9.457563526482073,3.084051970693587,100.0,100.0,100.0,4.948641418241916,11.699005649127914,72.0878857127475,22.785612776403685,89.99461545722824,53.51318636466377,,,,6.022930633622134,2.729405447467954,100.0,72.92376851981412,Rising,Extreme,Increasing,-5.0,Strong Bearish,9.0,Extreme,Crisis Bear,80.0,High,Critical,Capital Preservation,Crisis Bear,False,19,Severe,Crisis Bear,33.75,Negative,16.976681018065058,Strong Negative,0.0,Strong Negative,49.3,Low,20.28,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,23.15,Defensive Positioning,Trend: Strong Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-08,8748.75,8748.75,9131.7001953125,8653.900390625,8688.900390625,896500,-0.4941902407507137,-0.0049541539879532,5.647201611916075,14.960086725140442,-20.38955685215499,-28.38227457458509,89.90149674824963,53.33507344437858,38.62136628284642,29.17237928265993,8794.280029296875,10628.183046875,11369.971025390623,11379.47326171875,-0.517723214921495,-17.683483983912083,-23.11814616735086,1.6855980678831348,2.3277658301845,1.828273001924151,477.7998046875,586.0750558035714,6.698957631702489,5.562757511844818,3.295490080970451,-16.347149915560177,-29.23040099154791,-29.23040099154791,37.03900222353193,10.108081552444116,36.56642330387105,14.713707161532165,9.448987000186488,3.081733439606248,99.9211977935382,99.9186330349878,99.91445680068436,4.700829628802851,11.16721052892855,70.68182320544318,21.60478088188356,89.90149674824963,53.33507344437858,,,,6.201498735480122,2.8079442074666674,99.91809587640346,72.7638182978154,Rising,Extreme,Increasing,-5.0,Strong Bearish,9.0,Extreme,Crisis Bear,80.0,High,Critical,Capital Preservation,Crisis Bear,False,20,Severe,Crisis Bear,33.75,Negative,17.048424037056968,Strong Negative,0.0,Strong Negative,49.31,Low,20.3,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,23.17,Defensive Positioning,Trend: Strong Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-09,9111.900390625,9111.900390625,9128.349609375,8904.5498046875,8973.0498046875,742100,4.150883161880259,0.0406704613937413,5.980057464162125,16.803515151894487,-12.816879759789613,-25.658405653813176,90.48506108429892,54.14380253066808,39.1096608977833,29.44365540874125,8727.3025390625,10565.4560546875,11342.369033203126,11365.916264648438,4.406835329027259,-13.757623490541247,-19.83136089990505,1.671198860350572,2.313624281243193,1.8388954013703689,379.599609375,561.7250279017857,6.164740655854075,5.595634862795829,3.348279439303597,-12.87481784697222,-26.29283762257588,-26.29283762257588,33.2971101707867,-17.222532069157836,36.34125855363084,15.034141632884785,9.66600548904205,3.073159899074069,100.0,100.0,100.0,4.523289427932674,9.05631706733503,65.47149492410514,20.41397797924862,90.48506108429892,54.14380253066808,,,,6.105627462813885,2.8355537136723354,100.0,72.16387009961792,Rising,Extreme,Increasing,-3.0,Bearish,9.0,Extreme,Crisis Bear,70.0,Medium,Critical,Capital Preservation,Crisis Bear,False,21,Severe,Crisis Bear,29.25,Strong Negative,17.242645465133727,Strong Negative,0.0,Strong Negative,43.44,Low,18.34,Strong Bearish,Minimal,Defensive,Monitor Risk,Trend Negative,Capital Protection,20.84,Defensive Positioning,Trend: Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-13,8993.849609375,8993.849609375,9112.0498046875,8912.400390625,9103.9501953125,644000,-1.295567073707915,-0.0130403274235616,8.966171002441946,8.127100533749543,-14.003583019854894,-27.054517384278864,90.4647124329409,54.12078950497238,39.11842998921976,29.46764259365487,8654.075,10502.953046875,11313.35302734375,11352.524760742188,3.9261805493365776,-14.368372692563948,-20.776657184872647,1.67153349499141,2.312585460558389,1.83661754865406,199.6494140625,522.92138671875,5.81421092669448,5.596263021053422,3.347310452584782,-9.656767991367577,-27.24776334930221,-27.24776334930221,29.445681304346223,-13.219242689664467,36.34392292796852,15.002359515752616,9.650787395564894,3.069967750064277,99.9213217938631,99.91876523151907,100.0,4.332037514088633,9.209787483843822,65.29620982029175,18.56935200618427,90.4647124329409,54.12078950497238,,,,6.115696184511232,2.8655286595885943,99.9466956751274,72.16020612739665,Rising,Extreme,Increasing,-3.0,Bearish,9.0,Extreme,Crisis Bear,70.0,Medium,Critical,Capital Preservation,Crisis Bear,False,22,Severe,Crisis Bear,29.25,Strong Negative,17.259663496638552,Strong Negative,0.0,Strong Negative,43.44,Low,18.34,Strong Bearish,Minimal,Defensive,Monitor Risk,Trend Negative,Capital Protection,20.84,Defensive Positioning,Trend: Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-15,8925.2998046875,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,-0.7621853562688519,-0.0076510483286485,10.4097085570086,3.2847450712494064,-6.93263983208684,-27.802270243411897,85.51063622091422,54.09765549388986,39.1197411854092,29.451262400087447,8620.832470703124,10440.343046875,11283.761025390624,11338.693759765623,3.531762564915541,-14.511431620448343,-21.28458538709146,1.5806717581425012,2.1858691706479845,1.8368535364965963,387.1005859375,500.2285853794643,5.604613809350673,5.295988142075188,3.3461218373429804,-10.345350876117376,-27.76253648425803,-27.802270243411897,29.67183569091856,36.50621118012423,31.41298072702436,14.977914308480663,9.66847878532175,2.903462508984345,99.68553459119497,99.83766233766234,100.0,3.8940611666484575,3.339108597466267,48.17149552404034,17.195430291452237,85.51063622091422,54.09765549388986,,,,6.0547930340647,2.928976596451324,99.84106564295244,69.36905771626654,Rising,Extreme,Increasing,-3.0,Bearish,9.0,Extreme,Crisis Bear,70.0,Medium,Critical,Capital Preservation,Crisis Bear,False,23,Severe,Crisis Bear,29.25,Strong Negative,18.283722881067717,Strong Negative,0.0,Strong Negative,43.59,Low,18.65,Strong Bearish,Minimal,Defensive,Monitor Risk,Trend Negative,Capital Protection,21.12,Defensive Positioning,Trend: Bearish; Volatility: Extreme; Risk: Critical; Market bias: Strong Bearish; Confidence: Low; Positioning: Capital Preservation.
2020-04-16,8992.7998046875,8992.7998046875,9053.75,8821.900390625,8851.25,719400,0.7562771164790316,0.0075343167835424,2.281563259694064,3.839956175485693,-9.667313280933875,-27.144281132405226,84.26251437601123,54.1574466393828,39.1010966584082,29.44817558195495,8572.712451171876,10377.60904296875,11254.28802734375,11325.2005078125,4.900285130387161,-13.344203202755212,-20.59478506818517,1.5558804855976407,2.1549910763920126,1.839076464640785,231.849609375,433.7999790736607,4.823858959337028,5.21718736943639,3.3497101089027472,-2.2245479945186664,-27.21622107816357,-27.25625533464544,23.25304847291567,-18.16630644977818,30.105067736628428,15.056349980974597,9.652921076453254,2.861383182856497,99.60722702278083,100.0,99.74424552429667,3.7003071001363614,-6.369382270366286,43.55087884982218,15.672123105746152,84.26251437601123,54.1574466393828,,,,5.377966826568624,2.961630045023901,99.78382418235915,66.8424231853004,Rising,Extreme,Neutral,-3.0,Bearish,7.0,High,High Volatility Bear,60.0,Medium,High Risk,Defensive,Crisis Bear,True,1,Severe,High Volatility Bear,29.25,Strong Negative,24.18370648058869,Strong Negative,0.0,Strong Negative,39.48,Low,20.42,Strong Bearish,Minimal,Defensive,Monitor Risk,Trend Negative,Capital Protection,21.48,Defensive Positioning,Trend: Bearish; Volatility: Extreme; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.
2020-04-17,9266.75,9266.75,9324.0,9091.349609375,9323.4501953125,684200,3.046328187687486,0.0300084893471159,5.920845835119293,11.9024095484753,0.7540131605631606,-24.998988304803525,80.35157665992526,54.62540644734432,39.35832039794816,29.6076136129136,8576.179931640625,10322.228046875,11226.96453125,11312.3755078125,8.052187265936572,-10.22529285423548,-18.083076418385858,1.4709561335233168,2.04153977729482,1.8449783613603703,331.2001953125,419.8964146205357,4.531215524542431,4.977915444484111,3.3796732339735405,0.0,-24.97985975909505,-25.040242136125336,20.42463330759166,-4.892966360856265,25.72617021258094,15.267086049396156,9.750706785034565,2.7138822368608344,99.05808477237048,100.0,100.0,3.383966519855556,-10.622648602911388,33.01081818679116,14.343530805005756,80.35157665992526,54.62540644734432,,,,5.265874673842282,2.993592374419908,99.68602825745684,64.453636742977,Rising,Extreme,Neutral,-1.0,Neutral,7.0,High,High Volatility Neutral,50.0,Medium,High Risk,Defensive,High Volatility Bear,True,1,Severe,High Volatility Neutral,44.75,Negative,25.129610185483955,Strong Negative,0.0,Strong Negative,37.72,Low,27.68,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,24.4,Defensive Positioning,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.
2020-04-20,9261.849609375,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,-0.0528814376669295,-0.0005289542483047,1.6456415492017262,7.724109323660255,3.2875896878970634,-25.01953148779419,79.77794891315952,54.62446294807247,39.35353788140599,29.603382238215925,8590.919921875,10268.223046875,11199.8990234375,11300.0642578125,7.80975371207473,-9.80085291199705,-18.03719520469404,1.460480242872111,2.027211610645393,1.8452102029597164,160.0498046875,384.0428292410714,4.146502539323644,4.938937107273754,3.3796207814717807,-0.0528814376669295,-24.38226187924805,-25.07988193375541,20.29561686918384,6.167787196726104,25.15348596508705,15.27092506666648,9.750155643190066,2.6948930453687043,98.98039215686272,99.91902834008096,99.91489361702128,3.2664873123786458,-11.833016459108425,32.39894231247363,12.653366709368775,79.77794891315952,54.62446294807247,,,,5.080058436039208,3.013751227812479,99.60477137132166,63.99956687730551,Rising,Extreme,Neutral,-1.0,Neutral,7.0,High,High Volatility Neutral,50.0,Medium,High Risk,Defensive,High Volatility Neutral,False,2,Severe,High Volatility Neutral,44.75,Negative,25.30407316157053,Strong Negative,0.0,Strong Negative,37.75,Low,27.73,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,24.45,Defensive Positioning,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.
2020-04-21,8981.4501953125,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,-3.0274667144095657,-0.0307424095868608,-0.1378654814238267,8.815944266200315,6.053400746836024,-26.529399128722385,77.72026641296031,54.87207857270088,39.57214800962587,29.75188620727221,8616.55244140625,10213.69404296875,11170.569521484374,11286.473256835938,4.234846319193264,-12.064624635046153,-20.42288152437115,1.4163900554630442,1.9640143465059048,1.8443226822805128,352.44921875,377.49281529017856,4.20302742965936,4.812385780507544,3.395505174467128,-3.078747184153019,-26.67156373104321,-27.348063570607305,20.92924272630057,-9.815528634361236,22.848187840259435,15.299930563075009,9.82026180235366,2.612280306247046,98.82445141065833,100.0,100.0,3.0815311574757365,-14.087753862510432,28.21537501913928,10.768985824947102,77.72026641296031,54.87207857270088,,,,4.729828384822482,3.009681187898813,99.60815047021944,62.74434275067887,Rising,Extreme,Neutral,-1.0,Neutral,7.0,High,High Volatility Neutral,50.0,Medium,High Risk,Defensive,High Volatility Neutral,False,3,Severe,High Volatility Neutral,44.75,Negative,25.774589755130727,Strong Negative,0.0,Strong Negative,37.82,Low,27.87,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,24.57,Defensive Positioning,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.
2020-04-22,9187.2998046875,9187.2998046875,9209.75,8946.25,9026.75,734400,2.291941778872575,0.0226607133769272,2.935475622481598,13.650758636552585,11.17995011211008,-24.50769648287111,77.3114137813543,55.16709881814583,39.73495970943225,29.838214229499403,8662.744921875,10157.84703125,11141.70501953125,11273.427504882811,6.055296416357625,-9.554654874961887,-18.504822063137027,1.4014043775657938,1.9456774172342293,1.8488740108181525,263.5,359.4571010044643,3.912543496415169,4.78179057934152,3.413969569332079,-0.8573684982599028,-24.99091866440104,-25.682923486422105,20.460304460290644,12.105022134025331,22.14431496320848,15.432139108713578,9.89674547993285,2.591020132328186,98.74706342991388,100.0,100.0,2.9921035707466865,-9.588541030588836,28.00242959791157,8.193503607672476,77.3114137813543,55.16709881814583,,,,4.423723057013014,3.0482042884255494,99.58235447663796,63.51462837602724,Rising,Extreme,Neutral,-1.0,Neutral,7.0,High,High Volatility Neutral,50.0,Medium,High Risk,Defensive,High Volatility Neutral,False,4,Severe,High Volatility Neutral,44.75,Negative,25.520467382407688,Strong Negative,0.0,Strong Negative,37.78,Low,27.79,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,24.5,Defensive Positioning,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.
2020-04-23,9313.900390625,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,1.377995587701486,0.0136858755813272,3.570640878385012,5.933670568495941,6.49995349144159,-23.06948855516119,74.99210232997578,55.2952112925958,39.79837403224038,29.87082409712475,8691.167431640624,10102.34203125,11114.467021484375,11260.7592578125,7.165124407997081,-7.804543126594609,-17.288877442582805,1.3562133243899452,1.884300656836513,1.851144485093677,173.44921875,342.1141880580357,3.673157041730811,4.628601234472474,3.421709273107807,0.0,-23.95729683322108,-24.658837451156263,20.18219470771698,-9.21840958605664,19.696891037379977,15.49683726035542,9.927549935115632,2.510546816055009,98.6697965571205,100.0,100.0,2.8130569032539063,-11.00182223932621,19.738143434942472,5.830609398572388,74.99210232997578,55.2952112925958,,,,4.113883880489874,3.060361650042548,99.5565988523735,62.49284693847719,Rising,Extreme,Neutral,-1.0,Neutral,7.0,High,High Volatility Neutral,50.0,Medium,High Risk,Defensive,High Volatility Neutral,False,5,Severe,High Volatility Neutral,44.75,Negative,25.893544260108882,Strong Negative,0.0,Strong Negative,37.83,Low,27.91,Strong Bearish,Minimal,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,24.61,Defensive Positioning,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Strong Bearish; Confidence: Low; Positioning: Defensive.
2020-04-24,9154.400390625,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,-1.7124941572334906,-0.0172732692247864,-1.212394953732432,4.636666845263604,20.29040295161131,-24.842876565882644,53.84609995335453,55.31406851669005,39.76131862441833,29.90817723807463,8768.374951171874,10042.67103515625,11085.0040234375,11247.323510742188,4.402474136915568,-8.844964068042183,-18.608188144657355,0.9734612079223104,1.3542332552393377,1.8494630440491184,172.6005859375,326.0713588169643,3.561908425492217,3.4464508789506296,3.4235038029168847,-1.7124941572334906,-25.259523681954565,-25.949050457797007,20.53383543988088,-1.094945252737367,-1.4679685633355175,15.55274989227172,9.8531413863437,1.8003805288677277,98.3580922595778,100.0,99.91518235793043,1.7045090315567302,-32.986878177575484,-16.205076537934993,8.17114005796242,53.84609995335453,55.31406851669005,,,,3.8206636922336656,3.075705123967633,99.42442487250275,51.61374561379896,Falling,Extreme,Neutral,-1.0,Neutral,6.0,High,High Volatility Neutral,60.0,Medium,High Risk,Defensive,High Volatility Neutral,False,6,Severe,High Volatility Neutral,44.75,Negative,49.7635705832548,Neutral,0.0,Strong Negative,46.41,Low,35.07,Bearish,Defensive,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,32.36,Reduce Exposure,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.
2020-04-27,9282.2998046875,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,1.3971358975458648,0.0138746591837446,0.2208003387552226,1.8700754700722968,18.987829036932258,-24.21529765731839,53.56771404010476,55.406501563770185,39.81624003499214,29.937561685281416,8842.437451171874,9986.3500390625,11056.315517578125,11234.79076171875,4.974446875587812,-7.050125737842594,-17.378970364843262,0.9668127842082022,1.3453734956647654,1.85073527851837,222.69921875,313.44984654017856,3.376855446770729,3.429517038729056,3.429261872540128,-0.3392841303017091,-23.923059567094008,-24.91445805926932,18.05694326451922,-22.232332423415222,-1.838787523665424,15.590261528778043,9.878678349710723,1.789314527456688,98.28125,100.0,100.0,1.6729267479686487,-32.853984378045766,-18.51974215877334,10.04062683519395,53.56771404010476,55.406501563770185,,,,3.551900764032513,3.0817944445641468,99.42708333333331,51.519221808115056,Falling,Extreme,Neutral,-1.0,Neutral,6.0,High,High Volatility Neutral,60.0,Medium,High Risk,Defensive,High Volatility Neutral,False,7,Severe,High Volatility Neutral,44.75,Negative,49.81202236715973,Neutral,0.0,Strong Negative,46.42,Low,35.08,Bearish,Defensive,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,32.37,Reduce Exposure,Trend: Neutral; Volatility: Extreme; Risk: High Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.
2020-04-28,9380.900390625,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,1.0622430648890235,0.010566409007242,4.447502203162879,4.303505151415332,12.780355875295491,-22.59344508107105,49.42755419522754,55.47866411265778,39.85205515441545,29.95882328027497,8895.589990234375,9933.338046875,11029.5640234375,11222.367265625,5.455629147964336,-5.561450276262326,-16.4088986878959,0.8909290622942444,1.2402761665291724,1.851830547336123,144.400390625,302.2820172991072,3.2223134743142463,3.158003087950206,3.433318497342276,0.0,-23.11493754336571,-24.11686709726957,14.37602500592856,19.832293291731663,-6.051109917430239,15.626608958242327,9.893231874140485,1.6498496530660094,98.12646370023418,100.0,100.0,1.4483939736546665,-36.40326201071127,-28.551365521711787,12.129904177332188,49.42755419522754,55.47866411265778,,,,3.23092647574816,3.0923767814264544,99.37548790007806,49.51115107828674,Falling,Extreme,Decreasing,-1.0,Neutral,5.0,Elevated,Elevated Volatility Neutral,50.0,Medium,Elevated Risk,Defensive,High Volatility Neutral,True,1,Severe,Elevated Volatility Neutral,44.75,Negative,55.5458043825528,Positive,0.0,Strong Negative,42.28,Low,36.8,Bearish,Defensive,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,32.68,Reduce Exposure,Trend: Neutral; Volatility: Extreme; Risk: Elevated Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.
2020-04-29,9553.349609375,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,1.8383013524196468,0.0182160885502695,3.9843023790378185,7.03673622658203,10.5526201442109,-20.757230842034257,48.19829333399819,55.669061548541485,39.95698360856768,30.015526669884167,8941.1849609375,9882.24703125,11004.615517578124,11210.582514648437,6.846571803535451,-3.3281643419249662,-14.78275462589026,0.865800356486537,1.2062545512985965,1.8546754871503413,218.94921875,265.3783482142857,2.777856553620331,3.079530863153946,3.4450114472115376,0.0,-21.701558400416708,-22.72190643886028,16.162391913013167,6.2652563059397925,-7.470768214543298,15.712077939973804,9.941456938683515,1.605778697941607,97.97191887675508,100.0,100.0,1.3738065979034757,-37.65695001994326,-32.230437011963055,13.863546553733862,48.19829333399819,55.669061548541485,,,,3.082539351758146,3.109353913049724,99.32397295891836,48.803021232753686,Falling,Extreme,Decreasing,-1.0,Neutral,5.0,Elevated,Elevated Volatility Neutral,50.0,Medium,Elevated Risk,Defensive,Elevated Volatility Neutral,False,2,Severe,Elevated Volatility Neutral,44.75,Negative,55.82455879318519,Positive,0.0,Strong Negative,42.32,Low,36.88,Bearish,Defensive,Defensive,Monitor Risk,Wait for Confirmation,Capital Protection,32.76,Reduce Exposure,Trend: Neutral; Volatility: Extreme; Risk: Elevated Risk; Market bias: Bearish; Confidence: Low; Positioning: Defensive.
